symbol,articlesInLastWeek,companyNewsScore,bearishPercent,bullishPercent,averageSentimentScore,totalArticles,sectorAverageBullishPercent,sectorAverageNewsScore,sector,marketCap,peRatio,price
RCL,5,0.5311,0.0,0.2,0.0622,5,0.4488,0.5652,Consumer Cyclical,68547174400.0,20.54,252.42
SMP,3,0.5311,0.0,0.3333,0.0622,3,0.0,0.0,Unknown,0.0,0.0,0.0
SPGI,5,0.531,0.0,0.2,0.062,5,0.3882,0.5556,Financial Services,157147430912.0,40.22,512.41
RDW,11,0.5309,0.0,0.2727,0.0617,11,0.0,0.0,Unknown,0.0,0.0,0.0
DV,77,0.5303,0.039,0.3247,0.0606,77,0.0,0.0,Unknown,0.0,0.0,0.0
BRMK,5,0.5303,0.0,0.4,0.0606,5,0.0,0.0,Unknown,0.0,0.0,0.0
BUZZ,4,0.5303,0.0,0.0,0.0607,4,0.0,0.0,Unknown,0.0,0.0,0.0
DRCT,10,0.5302,0.0,0.1,0.0604,10,0.0,0.0,Unknown,0.0,0.0,0.0
NVTS,5,0.5297,0.0,0.0,0.0594,5,0.0,0.0,Unknown,0.0,0.0,0.0
AGRI,7,0.5295,0.0,0.2857,0.059,7,0.0,0.0,Unknown,0.0,0.0,0.0
TBBK,16,0.5291,0.0,0.25,0.0582,16,0.0,0.0,Unknown,0.0,0.0,0.0
OCC,5,0.529,0.0,0.2,0.0581,5,0.0,0.0,Unknown,0.0,0.0,0.0
BLRX,5,0.5287,0.0,0.4,0.0575,5,0.0,0.0,Unknown,0.0,0.0,0.0
SMTC,10,0.5286,0.0,0.2,0.0572,10,0.0,0.0,Unknown,0.0,0.0,0.0
SHW,5,0.5283,0.0,0.0,0.0566,5,0.3968,0.543,Basic Materials,89181372416.0,33.67,355.87
GT,4,0.5281,0.0,0.25,0.0563,4,0.0,0.0,Unknown,0.0,0.0,0.0
AFRM,4,0.5281,0.0,0.5,0.0563,4,0.0,0.0,Unknown,0.0,0.0,0.0
AVDL,4,0.5281,0.0,0.25,0.0563,4,0.0,0.0,Unknown,0.0,0.0,0.0
PLD,4,0.528,0.0,0.25,0.0561,4,0.3795,0.5445,Real Estate,102623977472.0,27.58,110.6
ALTO,9,0.5278,0.0,0.3333,0.0556,9,0.0,0.0,Unknown,0.0,0.0,0.0
SFM,3,0.5278,0.0,0.0,0.0556,3,0.0,0.0,Unknown,0.0,0.0,0.0
GLNG,5,0.5275,0.0,0.4,0.055,5,0.0,0.0,Unknown,0.0,0.0,0.0
AWK,4,0.5275,0.0,0.5,0.0551,4,0.6583,0.6078,Utilities,27571771392.0,25.75,141.38
NWTN,4,0.5274,0.0,0.0,0.0549,4,0.0,0.0,Unknown,0.0,0.0,0.0
CRWV,8,0.5273,0.0,0.375,0.0545,8,0.0,0.0,Unknown,0.0,0.0,0.0
FAST,5,0.5272,0.0,0.4,0.0545,5,0.5128,0.5687,Industrials,47134351360.0,41.08,41.08
AITX,14,0.527,0.0,0.5714,0.0539,14,0.0,0.0,Unknown,0.0,0.0,0.0
UBER,7,0.5269,0.1429,0.5714,0.0539,7,0.5672,0.5757,Technology,175240052736.0,14.68,83.8
TTWO,21,0.5268,0.0,0.381,0.0537,21,0.5255,0.5696,Communication Services,41214500864.0,NaN,225.36
HUBS,3,0.5267,0.0,0.3333,0.0533,3,0.0,0.0,Unknown,0.0,0.0,0.0
TIMB,5,0.5263,0.4,0.6,0.0526,5,0.0,0.0,Unknown,0.0,0.0,0.0
MAX,16,0.5261,0.25,0.625,0.0522,16,0.0,0.0,Unknown,0.0,0.0,0.0
ABT,6,0.526,0.1667,0.1667,0.052,6,0.5927,0.5837,Healthcare,231137755136.0,17.25,132.85
TPG,15,0.5259,0.0667,0.2,0.0518,15,0.0,0.0,Unknown,0.0,0.0,0.0
RH,6,0.5259,0.0,0.3333,0.0519,6,0.0,0.0,Unknown,0.0,0.0,0.0
HPQ,22,0.5255,0.1364,0.4545,0.051,22,0.5672,0.5757,Technology,23930515456.0,9.13,25.38
TEVA,11,0.5254,0.0909,0.2727,0.0507,11,0.0,0.0,Unknown,0.0,0.0,0.0
MANH,10,0.5254,0.0,0.1,0.0508,10,0.0,0.0,Unknown,0.0,0.0,0.0
SVRA,14,0.5252,0.0714,0.1429,0.0505,14,0.0,0.0,Unknown,0.0,0.0,0.0
BILI,4,0.525,0.0,0.0,0.05,4,0.0,0.0,Unknown,0.0,0.0,0.0
TT,4,0.525,0.0,0.0,0.05,4,0.5128,0.5687,Industrials,95882125312.0,35.47,429.93
LFST,3,0.5248,0.0,0.3333,0.0496,3,0.0,0.0,Unknown,0.0,0.0,0.0
UL,6,0.5246,0.0,0.3333,0.0492,6,0.0,0.0,Unknown,0.0,0.0,0.0
COIN,28,0.5242,0.0,0.1786,0.0484,28,0.3882,0.5556,Financial Services,64165281792.0,47.44,251.92
SLE,8,0.5242,0.0,0.25,0.0484,8,0.0,0.0,Unknown,0.0,0.0,0.0
CTO,12,0.5239,0.3333,0.5,0.0479,12,0.0,0.0,Unknown,0.0,0.0,0.0
VIK,4,0.5239,0.5,0.5,0.0479,4,0.0,0.0,Unknown,0.0,0.0,0.0
UVV,4,0.5239,0.0,0.25,0.0477,4,0.0,0.0,Unknown,0.0,0.0,0.0
H,40,0.5238,0.0,0.275,0.0477,40,0.0,0.0,Unknown,0.0,0.0,0.0
TEL,13,0.5238,0.0769,0.2308,0.0476,13,0.5672,0.5757,Technology,47661035520.0,34.94,160.72
CETX,4,0.5237,0.25,0.25,0.0473,4,0.0,0.0,Unknown,0.0,0.0,0.0
ELV,66,0.5236,0.0303,0.0758,0.0472,66,0.5927,0.5837,Healthcare,86099312640.0,14.83,381.08
ASGI,4,0.5236,0.0,0.0,0.0471,4,0.0,0.0,Unknown,0.0,0.0,0.0
BTC,22,0.5235,0.0,0.1818,0.047,22,0.0,0.0,Unknown,0.0,0.0,0.0
CVR,11,0.5235,0.0,0.0909,0.0469,11,0.0,0.0,Unknown,0.0,0.0,0.0
NFE,13,0.5226,0.0,0.0,0.0453,13,0.0,0.0,Unknown,0.0,0.0,0.0
VFC,3,0.5226,0.0,0.0,0.0452,3,0.0,0.0,Unknown,0.0,0.0,0.0
YOU,31,0.5224,0.0323,0.0323,0.0448,31,0.0,0.0,Unknown,0.0,0.0,0.0
ASPI,7,0.5224,0.0,0.1429,0.0448,7,0.0,0.0,Unknown,0.0,0.0,0.0
ARE,23,0.5223,0.0435,0.1304,0.0447,23,0.3795,0.5445,Real Estate,12281354240.0,93.41,71.0
CRSP,3,0.5222,0.3333,0.6667,0.0444,3,0.0,0.0,Unknown,0.0,0.0,0.0
TW,3,0.5219,0.0,0.0,0.0439,3,0.0,0.0,Unknown,0.0,0.0,0.0
MATAF,3,0.5218,0.0,0.0,0.0435,3,0.0,0.0,Unknown,0.0,0.0,0.0
TTD,5,0.5216,0.2,0.2,0.0431,5,0.0,0.0,Unknown,0.0,0.0,0.0
LCID,5,0.5213,0.0,0.2,0.0427,5,0.0,0.0,Unknown,0.0,0.0,0.0
PSTV,3,0.5213,0.0,0.3333,0.0426,3,0.0,0.0,Unknown,0.0,0.0,0.0
STLA,4,0.5212,0.0,0.0,0.0424,4,0.0,0.0,Unknown,0.0,0.0,0.0
GRMN,3,0.5208,0.0,0.3333,0.0417,3,0.5672,0.5757,Technology,38839369728.0,26.58,201.72
AG,16,0.5204,0.25,0.4375,0.0408,16,0.0,0.0,Unknown,0.0,0.0,0.0
VICI,5,0.5204,0.0,0.2,0.0408,5,0.3795,0.5445,Real Estate,33481857024.0,12.67,31.68
L,43,0.5201,0.0698,0.2326,0.0402,43,0.3882,0.5556,Financial Services,18476402688.0,14.44,88.11
CRDOF,3,0.5201,0.0,0.3333,0.0402,3,0.0,0.0,Unknown,0.0,0.0,0.0
QDF,4,0.52,0.0,0.0,0.04,4,0.0,0.0,Unknown,0.0,0.0,0.0
LOW,3,0.52,0.0,0.0,0.04,3,0.4488,0.5652,Consumer Cyclical,125536452608.0,18.57,224.29
BNS,6,0.5198,0.3333,0.6667,0.0396,6,0.0,0.0,Unknown,0.0,0.0,0.0
WMB,4,0.5198,0.0,0.25,0.0396,4,0.4139,0.5598,Energy,72863776768.0,32.08,59.68
DB,9,0.5196,0.0,0.1111,0.0391,9,0.0,0.0,Unknown,0.0,0.0,0.0
GRID,5,0.5196,0.0,0.0,0.0391,5,0.0,0.0,Unknown,0.0,0.0,0.0
JUNE,9,0.5195,0.0,0.0,0.0391,9,0.0,0.0,Unknown,0.0,0.0,0.0
BIO,17,0.5193,0.0,0.1765,0.0385,17,0.0,0.0,Unknown,0.0,0.0,0.0
SM,9,0.5193,0.0,0.1111,0.0385,9,0.0,0.0,Unknown,0.0,0.0,0.0
MAR,3,0.5192,0.0,0.3333,0.0384,3,0.4488,0.5652,Consumer Cyclical,72202272768.0,30.02,263.61
EH,13,0.5191,0.1538,0.3077,0.0383,13,0.0,0.0,Unknown,0.0,0.0,0.0
GRAB,4,0.519,0.0,0.0,0.0381,4,0.0,0.0,Unknown,0.0,0.0,0.0
CP,6,0.5189,0.0,0.0,0.0379,6,0.0,0.0,Unknown,0.0,0.0,0.0
ETWO,3,0.5188,0.0,0.3333,0.0375,3,0.0,0.0,Unknown,0.0,0.0,0.0
EWCZ,5,0.5187,0.0,0.2,0.0375,5,0.0,0.0,Unknown,0.0,0.0,0.0
PGY,3,0.5186,0.0,0.3333,0.0372,3,0.0,0.0,Unknown,0.0,0.0,0.0
BNY,6,0.5184,0.3333,0.3333,0.0369,6,0.0,0.0,Unknown,0.0,0.0,0.0
MA,20,0.5182,0.1,0.3,0.0364,20,0.3882,0.5556,Financial Services,522964434944.0,40.33,575.9
IONQ,8,0.5178,0.25,0.375,0.0355,8,0.0,0.0,Unknown,0.0,0.0,0.0
SMR,8,0.5178,0.375,0.25,0.0356,8,0.0,0.0,Unknown,0.0,0.0,0.0
GIII,3,0.5174,0.0,0.3333,0.0349,3,0.0,0.0,Unknown,0.0,0.0,0.0
EPR,15,0.5169,0.2667,0.2667,0.0339,15,0.0,0.0,Unknown,0.0,0.0,0.0
RUN,6,0.5169,0.5,0.5,0.0339,6,0.0,0.0,Unknown,0.0,0.0,0.0
OS,9,0.5167,0.3333,0.4444,0.0333,9,0.0,0.0,Unknown,0.0,0.0,0.0
HQY,5,0.5167,0.0,0.0,0.0333,5,0.0,0.0,Unknown,0.0,0.0,0.0
ALL,4,0.5167,0.0,0.25,0.0333,4,0.3882,0.5556,Financial Services,54388322304.0,14.04,205.38
DECK,8,0.5166,0.125,0.375,0.0332,8,0.4488,0.5652,Consumer Cyclical,15968731136.0,16.88,106.86
LEGN,6,0.5165,0.0,0.0,0.0331,6,0.0,0.0,Unknown,0.0,0.0,0.0
FNMA,3,0.5164,0.0,0.0,0.0329,3,0.0,0.0,Unknown,0.0,0.0,0.0
LAZR,23,0.5163,0.087,0.2609,0.0325,23,0.0,0.0,Unknown,0.0,0.0,0.0
SPT,9,0.5162,0.0,0.0,0.0323,9,0.0,0.0,Unknown,0.0,0.0,0.0
MEC,4,0.5162,0.5,0.25,0.0325,4,0.0,0.0,Unknown,0.0,0.0,0.0
CABO,18,0.5161,0.0,0.0,0.0322,18,0.0,0.0,Unknown,0.0,0.0,0.0
CLF,24,0.516,0.0,0.0833,0.0319,24,0.0,0.0,Unknown,0.0,0.0,0.0
CMS,5,0.516,0.0,0.0,0.032,5,0.6583,0.6078,Utilities,20681433088.0,20.46,69.14
MGPI,5,0.516,0.4,0.2,0.0321,5,0.0,0.0,Unknown,0.0,0.0,0.0
CAI,4,0.5159,0.0,0.25,0.0319,4,0.0,0.0,Unknown,0.0,0.0,0.0
TVTX,27,0.5158,0.0,0.2222,0.0315,27,0.0,0.0,Unknown,0.0,0.0,0.0
OLLI,4,0.5158,0.0,0.0,0.0317,4,0.0,0.0,Unknown,0.0,0.0,0.0
INOD,9,0.5156,0.0,0.0,0.0313,9,0.0,0.0,Unknown,0.0,0.0,0.0
TDC,9,0.5156,0.0,0.0,0.0313,9,0.0,0.0,Unknown,0.0,0.0,0.0
MRVI,9,0.5156,0.0,0.0,0.0313,9,0.0,0.0,Unknown,0.0,0.0,0.0
FNA,9,0.5156,0.0,0.0,0.0313,9,0.0,0.0,Unknown,0.0,0.0,0.0
FDIS,4,0.5156,0.0,0.0,0.0312,4,0.0,0.0,Unknown,0.0,0.0,0.0
BLKB,4,0.5154,0.0,0.0,0.0309,4,0.0,0.0,Unknown,0.0,0.0,0.0
HII,6,0.5153,0.0,0.0,0.0306,6,0.5128,0.5687,Industrials,8782887936.0,16.14,223.83
ARVN,13,0.5152,0.0,0.0769,0.0303,13,0.0,0.0,Unknown,0.0,0.0,0.0
RCAT,54,0.515,0.0,0.0741,0.03,54,0.0,0.0,Unknown,0.0,0.0,0.0
AMLX,6,0.515,0.0,0.0,0.03,6,0.0,0.0,Unknown,0.0,0.0,0.0
VICR,6,0.515,0.0,0.0,0.03,6,0.0,0.0,Unknown,0.0,0.0,0.0
INCY,3,0.5149,0.0,0.0,0.0298,3,0.5927,0.5837,Healthcare,12712710144.0,328.38,65.68
CPB,6,0.5148,0.0,0.0,0.0295,6,0.5072,0.5582,Consumer Defensive,10120297472.0,19.62,33.94
ASC,3,0.5148,0.0,0.0,0.0296,3,0.0,0.0,Unknown,0.0,0.0,0.0
CCI,3,0.5147,0.0,0.3333,0.0293,3,0.3795,0.5445,Real Estate,43454455808.0,NaN,99.79
TZA,4,0.5146,0.0,0.0,0.0292,4,0.0,0.0,Unknown,0.0,0.0,0.0
ELF,24,0.5144,0.0833,0.2083,0.0288,24,0.0,0.0,Unknown,0.0,0.0,0.0
AOSL,3,0.5143,0.0,0.0,0.0286,3,0.0,0.0,Unknown,0.0,0.0,0.0
K,43,0.5142,0.0465,0.2791,0.0283,43,0.5072,0.5582,Consumer Defensive,28566956032.0,20.74,82.34
MO,3,0.5142,0.0,0.0,0.0285,3,0.5072,0.5582,Consumer Defensive,99886202880.0,9.95,59.3
CUBI,10,0.5141,0.0,0.0,0.0281,10,0.0,0.0,Unknown,0.0,0.0,0.0
DORM,5,0.5141,0.4,0.4,0.0283,5,0.0,0.0,Unknown,0.0,0.0,0.0
JOE,3,0.514,0.0,0.0,0.0281,3,0.0,0.0,Unknown,0.0,0.0,0.0
MDCX,3,0.514,0.0,0.0,0.028,3,0.0,0.0,Unknown,0.0,0.0,0.0
SAP,13,0.5137,0.0769,0.1538,0.0273,13,0.0,0.0,Unknown,0.0,0.0,0.0
AKRO,10,0.5136,0.0,0.0,0.0272,10,0.0,0.0,Unknown,0.0,0.0,0.0
LNG,59,0.5135,0.1356,0.2034,0.0269,59,0.0,0.0,Unknown,0.0,0.0,0.0
HON,8,0.5134,0.0,0.25,0.0268,8,0.5128,0.5687,Industrials,144150675456.0,25.79,224.1
BME,5,0.5134,0.2,0.2,0.0267,5,0.0,0.0,Unknown,0.0,0.0,0.0
EHI,3,0.5133,0.0,0.0,0.0266,3,0.0,0.0,Unknown,0.0,0.0,0.0
SRV,3,0.5133,0.0,0.0,0.0265,3,0.0,0.0,Unknown,0.0,0.0,0.0
MPU,4,0.5131,0.0,0.25,0.0262,4,0.0,0.0,Unknown,0.0,0.0,0.0
EQIX,7,0.5129,0.0,0.0,0.0257,7,0.3795,0.5445,Real Estate,87379763200.0,93.05,893.28
VG,7,0.5127,0.0,0.0,0.0255,7,0.0,0.0,Unknown,0.0,0.0,0.0
PAL,6,0.5126,0.0,0.0,0.0251,6,0.0,0.0,Unknown,0.0,0.0,0.0
CMC,3,0.5126,0.0,0.0,0.0253,3,0.0,0.0,Unknown,0.0,0.0,0.0
LKQ,4,0.5125,0.0,0.0,0.025,4,0.4488,0.5652,Consumer Cyclical,10347862016.0,14.9,40.08
GCO,3,0.5124,0.0,0.0,0.0248,3,0.0,0.0,Unknown,0.0,0.0,0.0
IART,26,0.5123,0.0,0.2308,0.0247,26,0.0,0.0,Unknown,0.0,0.0,0.0
EDAP,3,0.5123,0.0,0.0,0.0247,3,0.0,0.0,Unknown,0.0,0.0,0.0
SVNS,3,0.5122,0.0,0.0,0.0244,3,0.0,0.0,Unknown,0.0,0.0,0.0
RCKT,21,0.5121,0.0,0.1429,0.0243,21,0.0,0.0,Unknown,0.0,0.0,0.0
ADPT,4,0.5121,0.0,0.25,0.0242,4,0.0,0.0,Unknown,0.0,0.0,0.0
INFA,19,0.5116,0.5263,0.2632,0.0232,19,0.0,0.0,Unknown,0.0,0.0,0.0
IJR,3,0.5116,0.0,0.0,0.0231,3,0.0,0.0,Unknown,0.0,0.0,0.0
ENSG,4,0.5114,0.0,0.0,0.0227,4,0.0,0.0,Unknown,0.0,0.0,0.0
CCK,3,0.5114,0.0,0.0,0.0227,3,0.0,0.0,Unknown,0.0,0.0,0.0
GCI,3,0.5114,0.0,0.0,0.0227,3,0.0,0.0,Unknown,0.0,0.0,0.0
FLIN,4,0.5112,0.0,0.0,0.0224,4,0.0,0.0,Unknown,0.0,0.0,0.0
BX,4,0.5112,0.0,0.0,0.0225,4,0.3882,0.5556,Financial Services,167383269376.0,41.93,137.96
PAAS,6,0.5108,0.0,0.1667,0.0216,6,0.0,0.0,Unknown,0.0,0.0,0.0
PLUG,4,0.5103,0.0,0.5,0.0206,4,0.0,0.0,Unknown,0.0,0.0,0.0
PACS,28,0.5101,0.0,0.0,0.0203,28,0.0,0.0,Unknown,0.0,0.0,0.0
IOT,5,0.5101,0.0,0.4,0.0202,5,0.0,0.0,Unknown,0.0,0.0,0.0
ACHC,8,0.5097,0.0,0.0,0.0193,8,0.0,0.0,Unknown,0.0,0.0,0.0
USB,3,0.5097,0.0,0.0,0.0194,3,0.3882,0.5556,Financial Services,67377004544.0,10.7,43.24
LPG,8,0.5095,0.0,0.0,0.0191,8,0.0,0.0,Unknown,0.0,0.0,0.0
EOSE,7,0.5095,0.2857,0.4286,0.019,7,0.0,0.0,Unknown,0.0,0.0,0.0
ESS,7,0.5089,0.5714,0.4286,0.0179,7,0.3795,0.5445,Real Estate,19466463232.0,26.95,281.92
SAIC,6,0.5089,0.0,0.0,0.0179,6,0.0,0.0,Unknown,0.0,0.0,0.0
CAT,10,0.5088,0.1,0.2,0.0176,10,0.5128,0.5687,Industrials,164784259072.0,17.07,350.37
GES,3,0.5088,0.3333,0.3333,0.0176,3,0.0,0.0,Unknown,0.0,0.0,0.0
JGH,3,0.5083,0.0,0.0,0.0167,3,0.0,0.0,Unknown,0.0,0.0,0.0
FTI,13,0.5082,0.0,0.0769,0.0163,13,0.0,0.0,Unknown,0.0,0.0,0.0
CPRI,15,0.508,0.0,0.0667,0.016,15,0.0,0.0,Unknown,0.0,0.0,0.0
FLUX,9,0.5079,0.0,0.0,0.0158,9,0.0,0.0,Unknown,0.0,0.0,0.0
SHCR,9,0.5079,0.0,0.0,0.0158,9,0.0,0.0,Unknown,0.0,0.0,0.0
PPC,6,0.5076,0.0,0.0,0.0152,6,0.0,0.0,Unknown,0.0,0.0,0.0
GMED,14,0.5072,0.0,0.0,0.0144,14,0.0,0.0,Unknown,0.0,0.0,0.0
IMAX,4,0.5069,0.0,0.0,0.0139,4,0.0,0.0,Unknown,0.0,0.0,0.0
DEI,7,0.5068,0.1429,0.1429,0.0137,7,0.0,0.0,Unknown,0.0,0.0,0.0
ASM,6,0.5068,0.0,0.0,0.0136,6,0.0,0.0,Unknown,0.0,0.0,0.0
FDX,4,0.5067,0.0,0.0,0.0135,4,0.5128,0.5687,Industrials,52738138112.0,13.84,220.11
TWN,3,0.5067,0.0,0.0,0.0135,3,0.0,0.0,Unknown,0.0,0.0,0.0
BB,9,0.5065,0.1111,0.1111,0.0131,9,0.0,0.0,Unknown,0.0,0.0,0.0
SDGR,31,0.5064,0.0,0.0323,0.0127,31,0.0,0.0,Unknown,0.0,0.0,0.0
NXGPY,4,0.5064,0.0,0.0,0.0128,4,0.0,0.0,Unknown,0.0,0.0,0.0
TCEHY,4,0.5062,0.5,0.5,0.0125,4,0.0,0.0,Unknown,0.0,0.0,0.0
LFCR,6,0.5053,0.0,0.0,0.0105,6,0.0,0.0,Unknown,0.0,0.0,0.0
SUI,6,0.5053,0.0,0.0,0.0105,6,0.0,0.0,Unknown,0.0,0.0,0.0
BRZE,3,0.5052,0.0,0.3333,0.0104,3,0.0,0.0,Unknown,0.0,0.0,0.0
TEM,39,0.5051,0.0769,0.1282,0.0101,39,0.0,0.0,Unknown,0.0,0.0,0.0
BY,12,0.5047,0.25,0.0833,0.0094,12,0.0,0.0,Unknown,0.0,0.0,0.0
SIBN,3,0.5046,0.0,0.0,0.0093,3,0.0,0.0,Unknown,0.0,0.0,0.0
REE,8,0.5045,0.5,0.5,0.009,8,0.0,0.0,Unknown,0.0,0.0,0.0
MKL,3,0.5045,0.0,0.0,0.009,3,0.0,0.0,Unknown,0.0,0.0,0.0
SLB,6,0.5043,0.0,0.0,0.0086,6,0.4139,0.5598,Energy,45169348608.0,11.33,33.44
PSN,3,0.5042,0.0,0.3333,0.0083,3,0.0,0.0,Unknown,0.0,0.0,0.0
CAS,4,0.504,0.0,0.0,0.008,4,0.0,0.0,Unknown,0.0,0.0,0.0
BHVN,11,0.5039,0.0,0.1818,0.0079,11,0.0,0.0,Unknown,0.0,0.0,0.0
GL,8,0.5039,0.0,0.0,0.0079,8,0.3882,0.5556,Financial Services,9906798592.0,9.77,120.02
WEEK,7,0.5038,0.0,0.0,0.0076,7,0.0,0.0,Unknown,0.0,0.0,0.0
GDS,48,0.5037,0.0,0.0625,0.0074,48,0.0,0.0,Unknown,0.0,0.0,0.0
CMI,10,0.5037,0.0,0.0,0.0075,10,0.5128,0.5687,Industrials,44479717376.0,15.91,322.89
CAPR,21,0.5036,0.0,0.1429,0.0072,21,0.0,0.0,Unknown,0.0,0.0,0.0
FLGT,20,0.5036,0.1,0.15,0.0071,20,0.0,0.0,Unknown,0.0,0.0,0.0
RY,4,0.5036,0.5,0.5,0.0071,4,0.0,0.0,Unknown,0.0,0.0,0.0
SAGE,13,0.5035,0.0769,0.0,0.007,13,0.0,0.0,Unknown,0.0,0.0,0.0
DBEU,4,0.5035,0.0,0.5,0.007,4,0.0,0.0,Unknown,0.0,0.0,0.0
UMBF,5,0.5034,0.0,0.0,0.0069,5,0.0,0.0,Unknown,0.0,0.0,0.0
NEXT,3,0.5032,0.0,0.0,0.0064,3,0.0,0.0,Unknown,0.0,0.0,0.0
RMCF,4,0.5031,0.5,0.5,0.0062,4,0.0,0.0,Unknown,0.0,0.0,0.0
GOCO,31,0.503,0.0,0.0968,0.006,31,0.0,0.0,Unknown,0.0,0.0,0.0
LDOS,6,0.503,0.1667,0.3333,0.0059,6,0.5672,0.5757,Technology,19047837696.0,14.92,147.98
MYGN,15,0.5029,0.0,0.0,0.0059,15,0.0,0.0,Unknown,0.0,0.0,0.0
REGN,3,0.5026,0.0,0.0,0.0051,3,0.5927,0.5837,Healthcare,64312590336.0,15.13,595.68
BLK,4,0.5021,0.0,0.0,0.0042,4,0.3882,0.5556,Financial Services,150694969344.0,23.62,972.69
XLP,4,0.5015,0.0,0.0,0.0031,4,0.0,0.0,Unknown,0.0,0.0,0.0
ESMT,9,0.5014,0.0,0.0,0.0028,9,0.0,0.0,Unknown,0.0,0.0,0.0
MEI,9,0.5014,0.0,0.0,0.0028,9,0.0,0.0,Unknown,0.0,0.0,0.0
ROIV,5,0.5012,0.0,0.0,0.0023,5,0.0,0.0,Unknown,0.0,0.0,0.0
DXC,9,0.5,0.0,0.0,0.0,9,0.0,0.0,Unknown,0.0,0.0,0.0
SBC,4,0.5,0.0,0.0,0.0,4,0.0,0.0,Unknown,0.0,0.0,0.0
KLAC,4,0.5,0.0,0.0,0.0,4,0.5672,0.5757,Technology,102474866688.0,28.16,774.91
XOMA,4,0.5,0.0,0.0,0.0,4,0.0,0.0,Unknown,0.0,0.0,0.0
ACGL,4,0.5,0.0,0.0,0.0,4,0.3882,0.5556,Financial Services,34891567104.0,9.55,93.1
CNO,4,0.5,0.0,0.0,0.0,4,0.0,0.0,Unknown,0.0,0.0,0.0
MIRA,4,0.5,0.0,0.0,0.0,4,0.0,0.0,Unknown,0.0,0.0,0.0
AXS,4,0.5,0.0,0.0,0.0,4,0.0,0.0,Unknown,0.0,0.0,0.0
ADP,4,0.5,0.0,0.0,0.0,4,0.5672,0.5757,Technology,131129368576.0,33.0,323.04
IDT,3,0.5,0.0,0.0,0.0,3,0.0,0.0,Unknown,0.0,0.0,0.0
PNC,3,0.5,0.0,0.0,0.0,3,0.3882,0.5556,Financial Services,68773281792.0,12.3,173.86
WBD,3,0.5,0.0,0.0,0.0,3,0.5255,0.5696,Communication Services,24876775424.0,NaN,10.06
AMH,3,0.5,0.0,0.0,0.0,3,0.0,0.0,Unknown,0.0,0.0,0.0
SER,3,0.5,0.0,0.0,0.0,3,0.0,0.0,Unknown,0.0,0.0,0.0
ARAY,3,0.5,0.0,0.0,0.0,3,0.0,0.0,Unknown,0.0,0.0,0.0
BDX,3,0.5,0.0,0.0,0.0,3,0.5927,0.5837,Healthcare,49849552896.0,33.71,173.93
NNE,9,0.4997,0.0,0.1111,-0.0006,9,0.0,0.0,Unknown,0.0,0.0,0.0
SMLR,16,0.4991,0.0,0.0625,-0.0017,16,0.0,0.0,Unknown,0.0,0.0,0.0
NEUP,3,0.499,0.0,0.0,-0.002,3,0.0,0.0,Unknown,0.0,0.0,0.0
FORM,3,0.4979,0.0,0.0,-0.0042,3,0.0,0.0,Unknown,0.0,0.0,0.0
IMVT,5,0.4975,0.0,0.0,-0.005,5,0.0,0.0,Unknown,0.0,0.0,0.0
CWT,4,0.4972,0.0,0.0,-0.0056,4,0.0,0.0,Unknown,0.0,0.0,0.0
IAS,18,0.4971,0.0,0.0,-0.0057,18,0.0,0.0,Unknown,0.0,0.0,0.0
ALNT,4,0.4969,0.0,0.0,-0.0062,4,0.0,0.0,Unknown,0.0,0.0,0.0
TEN,8,0.4959,0.0,0.0,-0.0082,8,0.0,0.0,Unknown,0.0,0.0,0.0
EIX,3,0.4955,0.0,0.0,-0.0091,3,0.6583,0.6078,Utilities,21296687104.0,7.83,55.35
CERE,36,0.4953,0.5,0.2778,-0.0094,36,0.0,0.0,Unknown,0.0,0.0,0.0
SATS,30,0.4949,0.0333,0.1,-0.0102,30,0.0,0.0,Unknown,0.0,0.0,0.0
BAH,6,0.4948,0.0,0.0,-0.0104,6,0.0,0.0,Unknown,0.0,0.0,0.0
TTMI,3,0.4946,0.3333,0.3333,-0.0107,3,0.0,0.0,Unknown,0.0,0.0,0.0
BIP,6,0.4944,0.0,0.0,-0.0112,6,0.0,0.0,Unknown,0.0,0.0,0.0
AGI,5,0.4944,0.4,0.6,-0.0113,5,0.0,0.0,Unknown,0.0,0.0,0.0
SR,3,0.4941,0.0,0.0,-0.0118,3,0.0,0.0,Unknown,0.0,0.0,0.0
SOL,16,0.4938,0.125,0.1875,-0.0125,16,0.0,0.0,Unknown,0.0,0.0,0.0
MODV,10,0.4937,0.0,0.0,-0.0127,10,0.0,0.0,Unknown,0.0,0.0,0.0
LW,9,0.4936,0.0,0.0,-0.0127,9,0.5072,0.5582,Consumer Defensive,7562406400.0,21.02,53.59
ARNC,9,0.4936,0.0,0.0,-0.0127,9,0.0,0.0,Unknown,0.0,0.0,0.0
LUNA,6,0.4936,0.0,0.0,-0.0127,6,0.0,0.0,Unknown,0.0,0.0,0.0
ICU,6,0.4936,0.0,0.0,-0.0127,6,0.0,0.0,Unknown,0.0,0.0,0.0
IRTC,3,0.4936,0.0,0.0,-0.0127,3,0.0,0.0,Unknown,0.0,0.0,0.0
ATKR,3,0.4936,0.0,0.0,-0.0127,3,0.0,0.0,Unknown,0.0,0.0,0.0
